x,y
970200.448160851,1951149.7612555053
969979.1985257402,1951025.1905493643
969997.2763683102,1951139.400105628
969997.2763683102,1951139.400105628
969997.2763683102,1951139.400105628
969997.2763683102,1951139.400105628
970060.6628865883,1950594.4228393917
969722.0737572735,1950511.3340771964
969571.623931942,1950430.8943008073
969571.623931942,1950430.8943008073
969718.4301436365,1951205.87348615
969248.9145629178,1951297.4703191123
969306.0160804708,1951215.1578843486
969483.0150020673,1951073.6014682325
969514.3402310831,1950945.8973922438
969545.0728514473,1950896.967792592
966766.1685134139,1947299.661356817
967012.7438118458,1947311.9906152368
967070.7084642428,1947223.003158334
966963.9518653761,1947263.3683817822
967175.8481548094,1947220.367488035
967318.4975236573,1947094.4348146012
967137.5148633214,1947135.0905603038
967337.9501399964,1947097.686583276
967709.7736036992,1947958.2840014382
967489.8859421631,1947761.6584882296
967356.156505451,1947682.3023809367
967249.3869662621,1947718.2262074663
967297.7589779648,1947661.452630268
967539.2925414527,1947517.382854606
967390.5083355585,1947430.3188773955
967264.353685781,1947480.7417380717
967438.7050633165,1947553.2800143075
967327.5288177852,1947592.548504144
967226.5704826361,1947534.1452417758
967252.5049742654,1947612.8147663132
967252.5049742654,1947612.8147663132
967028.4779437579,1947713.554226255
967434.926134609,1947265.943724952
966697.625387376,1947613.9148554278
966994.4003119684,1947365.3178769066
967233.4575217415,1947264.5182581584
967134.9302485131,1947820.749771134
966667.8035798847,1947448.7243538927
967535.0069620791,1947325.4624112896
966954.3527060484,1947737.1480256515
968998.0141470173,1949860.536342633
968998.0141470173,1949860.536342633
969031.5014801262,1949839.3312717066
969037.8464040335,1949882.5767272313
969051.3116295463,1949940.2186489417
968967.4636322834,1949958.2837053547
968985.445410184,1950042.5358040743
968983.1015495003,1949888.3287969055
968927.2683032936,1950074.9282931737
969039.417879396,1950066.7422095835
968723.101656443,1950276.509942689
968690.6413765834,1950101.3367844454
968731.7668057319,1949998.0010989248
968756.2232307079,1949924.6840671801
968620.8443912377,1950097.1629510792
968620.3276042845,1949960.7005103363
968505.8517245618,1950054.330025004
968524.1734170056,1949994.3492010594
968824.6014211391,1950020.950090332
968824.6014211391,1950020.950090332
969259.0747666709,1949989.371197822
969375.6792149812,1949991.1583345274
969508.4566311166,1950067.2217603133
969385.3750696826,1949985.5751760602
969650.6578594907,1950305.234745865
969744.0414863954,1950238.3252438027
969705.3100394141,1950033.215685818
969679.1543651565,1949885.7525029855
969762.3163110014,1949679.0881640888
969626.7427388431,1949564.1996765123
967551.1701435775,1947165.636434803
967372.6903795003,1947168.5555178912
967620.1823935781,1947188.6654611253
967719.917366825,1947159.4306681955
967833.614385899,1947084.6549502388
967872.1711397605,1947001.2958212493
967779.8735021122,1946898.4738162975
967733.5155971718,1947020.6949017248
967596.7926130872,1947082.248346017
968160.2973622028,1947937.6809575858
967945.4726719346,1947448.1257233105
967938.3827002376,1947214.0564428677
967822.2832263592,1947808.0689917186
967869.2463175178,1947614.8402045036
968005.5950678234,1947916.0871509872
967737.8366062065,1947450.0403083507
967624.2711433367,1947330.660800898
967640.2981830137,1946909.0023041768
967860.0478242498,1946837.1423562404
967616.9468387564,1947038.900581531
967341.3797581347,1947071.0459578503
967370.1026802533,1946959.9865948446
968858.3469416004,1950303.7371645146
968858.3469416004,1950303.7371645146
968923.015266321,1949883.0065992787
968509.9646465433,1949974.4327855168
968784.1590432125,1949836.9309527369
968778.7128111515,1949798.1201584549
968892.653480164,1949795.4727140341
968949.0907126451,1949769.743328728
969559.065555351,1950859.1944842236
